,duplication,SubHOG_after_duplication,subhog_branch_length,tax_level_subhog,member_gene_orth_id,member_gene_ensembl_id,tissues,taxon
55,https://omabrowser.org/oma/hog/information/HOG:0035626.1,https://omabrowser.org/oma/hog/information/HOG:0035626.1b_117571,2.189305638,Euteleostomi,http://omabrowser.org/ontology/oma#GENE_ENSRNOG00000004438,ENSRNOG00000004438,"{'frontal cortex', 'colon', 'cerebellum', 'jejunum', 'pancreas', ""Ammon's horn"", 'quadriceps femoris', 'duodenum', 'lung', 'esophagus', 'thymus', 'stomach', 'testis', 'brain', 'heart', 'spleen', 'female gonad', 'skeletal muscle tissue', 'kidney', 'adult mammalian kidney', 'liver', 'ileum'}",Rattus norvegicus
56,https://omabrowser.org/oma/hog/information/HOG:0035626.1,https://omabrowser.org/oma/hog/information/HOG:0035626.1b_117571,2.189305638,Euteleostomi,http://omabrowser.org/ontology/oma#GENE_ENSFCAG00000030194,ENSFCAG00000030194,"{'eyeball of camera-type eye', 'prefrontal cortex', 'tip of external ear', 'embryo', 'liver', 'embryonic head', 'adult mammalian kidney', 'spleen', 'zone of skin'}",Felis catus
57,https://omabrowser.org/oma/hog/information/HOG:0035626.1,https://omabrowser.org/oma/hog/information/HOG:0035626.1b_117571,2.189305638,Euteleostomi,http://omabrowser.org/ontology/oma#GENE_ENSEEUG00000014941,ENSEEUG00000014941,"{'adult mammalian kidney', 'prefrontal cortex', 'liver'}",Erinaceus europaeus
58,https://omabrowser.org/oma/hog/information/HOG:0035626.1,https://omabrowser.org/oma/hog/information/HOG:0035626.1b_117571,2.189305638,Euteleostomi,http://omabrowser.org/ontology/oma#GENE_ENSECAG00000011240,ENSECAG00000011240,"{'endometrium', 'multi-cellular organism', 'cerebellum', 'brainstem', 'prefrontal cortex', 'blood', 'epithelium of bronchus', 'embryo', 'testis', 'trophoblast', 'muscle tissue', 'articular cartilage of joint', 'adult mammalian kidney', 'gluteus medius', 'spinal cord', 'bone marrow', 'zone of skin', 'synovial membrane of synovial joint'}",Equus caballus
59,https://omabrowser.org/oma/hog/information/HOG:0035626.1,https://omabrowser.org/oma/hog/information/HOG:0035626.1b_117571,2.189305638,Euteleostomi,http://omabrowser.org/ontology/oma#GENE_ENSCAFG00000009872,ENSCAFG00000009872,"{'nose', 'frontal cortex', 'colon', 'hypothalamus', 'cerebellum', 'prefrontal cortex', 'adipose tissue', 'head', 'adrenal gland', 'olfactory bulb', 'mitral valve', 'jejunum', 'heart left ventricle', 'urinary bladder', 'pancreas', 'cardiac muscle of left ventricle', 'occipital cortex', 'metanephros cortex', 'lymph node', 'smooth muscle tissue', 'adrenal cortex', 'lung', 'spinal cord', 'cerebral cortex', 'bone marrow', 'pituitary gland', 'mucosa of urinary bladder', 'hair follicle', 'heart right ventricle', 'stomach', 'saliva-secreting gland', 'thymus', 'testis', 'small intestine', 'brain', 'left cardiac atrium', 'thyroid gland', 'heart', 'spleen', 'retina', 'right cardiac atrium', 'liver', 'kidney', 'adult mammalian kidney', 'renal medulla', 'zone of skin', 'mammary gland'}",Canis lupus familiaris
60,https://omabrowser.org/oma/hog/information/HOG:0035626.1,https://omabrowser.org/oma/hog/information/HOG:0035626.1b_117571,2.189305638,Euteleostomi,http://omabrowser.org/ontology/oma#GENE_ENSXETG00000015810,ENSXETG00000015810,"{'mesonephros', 'blastula', 'embryo', 'testis', 'female gonad', 'brain', 'skeletal muscle tissue', 'liver', 'gastrula', 'heart', 'egg cell'}",Xenopus tropicalis
61,https://omabrowser.org/oma/hog/information/HOG:0035626.1,https://omabrowser.org/oma/hog/information/HOG:0035626.1b_117571,2.189305638,Euteleostomi,http://omabrowser.org/ontology/oma#GENE_ENSGALG00000009523,ENSGALG00000009523,"{'spermatid', 'colon', 'spermatocyte', 'cerebellum', 'kidney', 'testis', 'female gonad', 'brain', 'skeletal muscle tissue', 'heart', 'lung', 'spleen'}",Gallus gallus
62,https://omabrowser.org/oma/hog/information/HOG:0035626.1,https://omabrowser.org/oma/hog/information/HOG:0035626.1b_117571,2.189305638,Euteleostomi,http://omabrowser.org/ontology/oma#GENE_ENSMODG00000012850,ENSMODG00000012850,"{'endometrium', 'spermatocyte', 'cerebellum', 'blood', 'forelimb bud', 'uterine wall', 'extraembryonic membrane', 'lung', 'spinal cord', 'spermatid', 'hindlimb bud', 'embryo', 'testis', 'brain', 'heart', 'multi-cellular organism', 'uterus', 'female gonad', 'skeletal muscle tissue', 'kidney', 'adult mammalian kidney', 'liver', 'placenta'}",Monodelphis domestica
63,https://omabrowser.org/oma/hog/information/HOG:0035626.1,https://omabrowser.org/oma/hog/information/HOG:0035626.1b_117571,2.189305638,Euteleostomi,http://omabrowser.org/ontology/oma#GENE_ENSGGOG00000016609,ENSGGOG00000016609,"{'frontal cortex', 'cerebellum', 'prefrontal cortex', 'testis', 'liver', 'adult mammalian kidney'}",Gorilla gorilla
64,https://omabrowser.org/oma/hog/information/HOG:0035626.1,https://omabrowser.org/oma/hog/information/HOG:0035626.1b_117571,2.189305638,Euteleostomi,http://omabrowser.org/ontology/oma#GENE_ENSCPOG00000008811,ENSCPOG00000008811,"{'adult mammalian kidney', 'frontal cortex', 'brain', 'uterine cervix'}",Cavia porcellus
65,https://omabrowser.org/oma/hog/information/HOG:0035626.1,https://omabrowser.org/oma/hog/information/HOG:0035626.1b_117571,2.189305638,Euteleostomi,http://omabrowser.org/ontology/oma#GENE_ENSACAG00000016139,ENSACAG00000016139,"{'dewlap', 'embryo', 'testis', 'female gonad', 'brain', 'liver', 'adrenal gland', 'heart'}",Anolis carolinensis
66,https://omabrowser.org/oma/hog/information/HOG:0035626.1,https://omabrowser.org/oma/hog/information/HOG:0035626.1a_117571,1.553166322,Euteleostomi,http://omabrowser.org/ontology/oma#GENE_ENSFCAG00000006714,ENSFCAG00000006714,"{'eyeball of camera-type eye', 'prefrontal cortex', 'tip of external ear', 'embryo', 'testis', 'embryonic head', 'adult mammalian kidney', 'zone of skin'}",Felis catus
67,https://omabrowser.org/oma/hog/information/HOG:0035626.1,https://omabrowser.org/oma/hog/information/HOG:0035626.1a_117571,1.553166322,Euteleostomi,http://omabrowser.org/ontology/oma#GENE_ENSXETG00000015325,ENSXETG00000015325,"{'blastula', 'embryo', 'testis', 'female gonad', 'brain', 'gastrula'}",Xenopus tropicalis
68,https://omabrowser.org/oma/hog/information/HOG:0035626.1,https://omabrowser.org/oma/hog/information/HOG:0035626.1a_117571,1.553166322,Euteleostomi,http://omabrowser.org/ontology/oma#GENE_ENSCAFG00000024609,ENSCAFG00000024609,"{'nose', 'frontal cortex', 'colon', 'hypothalamus', 'cerebellum', 'prefrontal cortex', 'head', 'adrenal gland', 'olfactory bulb', 'mitral valve', 'jejunum', 'heart left ventricle', 'pancreas', 'occipital cortex', 'lymph node', 'kidney', 'smooth muscle tissue', 'adrenal cortex', 'cartilage tissue', 'lung', 'spinal cord', 'cerebral cortex', 'pituitary gland', 'heart right ventricle', 'stomach', 'testis', 'small intestine', 'brain', 'left cardiac atrium', 'heart', 'spleen', 'retina', 'right cardiac atrium', 'female gonad', 'skeletal muscle tissue', 'liver', 'adult mammalian kidney', 'zone of skin'}",Canis lupus familiaris
69,https://omabrowser.org/oma/hog/information/HOG:0035626.1,https://omabrowser.org/oma/hog/information/HOG:0035626.1a_117571,1.553166322,Euteleostomi,http://omabrowser.org/ontology/oma#GENE_ENSGGOG00000014781,ENSGGOG00000014781,"{'frontal cortex', 'cerebellum', 'prefrontal cortex', 'testis', 'heart'}",Gorilla gorilla
70,https://omabrowser.org/oma/hog/information/HOG:0035626.1,https://omabrowser.org/oma/hog/information/HOG:0035626.1a_117571,1.553166322,Euteleostomi,http://omabrowser.org/ontology/oma#GENE_ENSMODG00000001692,ENSMODG00000001692,"{'spermatid', 'spermatocyte', 'hindlimb bud', 'multi-cellular organism', 'cerebellum', 'uterus', 'embryo', 'testis', 'brain', 'liver', 'kidney', 'adult mammalian kidney', 'forelimb bud', 'spinal cord'}",Monodelphis domestica
71,https://omabrowser.org/oma/hog/information/HOG:0035626.1,https://omabrowser.org/oma/hog/information/HOG:0035626.1a_117571,1.553166322,Euteleostomi,http://omabrowser.org/ontology/oma#GENE_ENSGALG00000000653,ENSGALG00000000653,"{'cerebellum', 'brain'}",Gallus gallus
72,https://omabrowser.org/oma/hog/information/HOG:0035626.1,https://omabrowser.org/oma/hog/information/HOG:0035626.1a_117571,1.553166322,Euteleostomi,http://omabrowser.org/ontology/oma#GENE_ENSCPOG00000011751,ENSCPOG00000011751,"{'frontal cortex', 'brain'}",Cavia porcellus
73,https://omabrowser.org/oma/hog/information/HOG:0035626.1,https://omabrowser.org/oma/hog/information/HOG:0035626.1a_117571,1.553166322,Euteleostomi,http://omabrowser.org/ontology/oma#GENE_ENSMMUG00000018797,ENSMMUG00000018797,"{'cortex of kidney', 'frontal cortex', 'cerebellar cortex', 'colon', ""Ammon's horn"", 'cerebellum', 'multi-cellular organism', 'prefrontal cortex', 'dorsolateral prefrontal cortex', 'testis', 'brain', 'skeletal muscle tissue', 'kidney', 'primary visual cortex', 'hindlimb stylopod muscle', 'heart', 'superior frontal gyrus'}",Macaca mulatta
74,https://omabrowser.org/oma/hog/information/HOG:0035626.1,https://omabrowser.org/oma/hog/information/HOG:0035626.1a_117571,1.553166322,Euteleostomi,http://omabrowser.org/ontology/oma#GENE_ENSRNOG00000009033,ENSRNOG00000009033,"{'esophagus', 'frontal cortex', 'pancreas', 'colon', 'ileum', ""Ammon's horn"", 'cerebellum', 'thymus', 'stomach', 'testis', 'quadriceps femoris', 'brain', 'skeletal muscle tissue', 'kidney', 'adult mammalian kidney', 'duodenum', 'heart', 'lung', 'jejunum'}",Rattus norvegicus
75,https://omabrowser.org/oma/hog/information/HOG:0035626.1,https://omabrowser.org/oma/hog/information/HOG:0035626.1a_117571,1.553166322,Euteleostomi,http://omabrowser.org/ontology/oma#GENE_ENSECAG00000017600,ENSECAG00000017600,"{'multi-cellular organism', 'cerebellum', 'brainstem', 'prefrontal cortex', 'embryo', 'testis', 'oviduct epithelium', 'spinal cord', 'zone of skin', 'synovial membrane of synovial joint'}",Equus caballus
76,https://omabrowser.org/oma/hog/information/HOG:0035626.1,https://omabrowser.org/oma/hog/information/HOG:0035626.1a_117571,1.553166322,Euteleostomi,http://omabrowser.org/ontology/oma#GENE_ENSBTAG00000014645,ENSBTAG00000014645,"{'endometrium', 'colon', 'prefrontal cortex', 'brain', 'adult mammalian kidney', 'heart'}",Bos taurus
77,https://omabrowser.org/oma/hog/information/HOG:0035626.1,https://omabrowser.org/oma/hog/information/HOG:0035626.1a_117571,1.553166322,Euteleostomi,http://omabrowser.org/ontology/oma#GENE_ENSACAG00000013863,ENSACAG00000013863,"{'hemipenis', 'hindlimb bud', 'embryonic post-anal tail', 'forelimb bud', 'embryo', 'testis', 'brain', 'skeletal muscle tissue', 'heart'}",Anolis carolinensis
78,https://omabrowser.org/oma/hog/information/HOG:0035626.1,https://omabrowser.org/oma/hog/information/HOG:0035626.1a_117571,1.553166322,Euteleostomi,http://omabrowser.org/ontology/oma#GENE_ENSOANG00000013469,ENSOANG00000013469,"{'cerebellum', 'testis', 'female gonad', 'brain', 'adult mammalian kidney', 'heart'}",Ornithorhynchus anatinus
79,https://omabrowser.org/oma/hog/information/HOG:0029701.3a.4,https://omabrowser.org/oma/hog/information/HOG:0029701.3a.4c_33554,3.509240385,Carnivora,http://omabrowser.org/ontology/oma#GENE_ENSFCAG00000025002,ENSFCAG00000025002,"{'eyeball of camera-type eye', 'prefrontal cortex', 'uterus', 'tip of external ear', 'embryo', 'testis', 'liver', 'embryonic head', 'adult mammalian kidney', 'spleen', 'zone of skin'}",Felis catus
80,https://omabrowser.org/oma/hog/information/HOG:0029701.3a.4,https://omabrowser.org/oma/hog/information/HOG:0029701.3a.4c_33554,3.509240385,Carnivora,http://omabrowser.org/ontology/oma#GENE_ENSCAFG00000015205,ENSCAFG00000015205,"{'nose', 'frontal cortex', 'colon', 'cerebellum', 'adipose tissue', 'blood', 'head', 'urinary bladder', 'metanephros cortex', 'lymph node', 'smooth muscle tissue', 'cartilage tissue', 'lung', 'spinal cord', 'cerebral cortex', 'mucosa of urinary bladder', 'hair follicle', 'stomach', 'small intestine', 'brain', 'heart', 'spleen', 'retina', 'liver', 'kidney', 'placenta', 'zone of skin', 'mammary gland'}",Canis lupus familiaris
81,https://omabrowser.org/oma/hog/information/HOG:0029701.3a.4,https://omabrowser.org/oma/hog/information/HOG:0029701.3a.4b_33554,1.476995715,Carnivora,http://omabrowser.org/ontology/oma#GENE_ENSCAFG00000029553,ENSCAFG00000029553,"{'nose', 'frontal cortex', 'colon', 'hypothalamus', 'cerebellum', 'prefrontal cortex', 'adipose tissue', 'head', 'adrenal gland', 'olfactory bulb', 'mitral valve', 'jejunum', 'heart left ventricle', 'urinary bladder', 'pancreas', 'cardiac muscle of left ventricle', 'occipital cortex', 'metanephros cortex', 'lymph node', 'kidney', 'adrenal cortex', 'cartilage tissue', 'lung', 'spinal cord', 'cerebral cortex', 'bone marrow', 'pituitary gland', 'mucosa of urinary bladder', 'hair follicle', 'heart right ventricle', 'stomach', 'saliva-secreting gland', 'thymus', 'keratinocyte', 'testis', 'small intestine', 'brain', 'left cardiac atrium', 'heart', 'spleen', 'retina', 'right cardiac atrium', 'female gonad', 'skeletal muscle tissue', 'liver', 'adult mammalian kidney', 'placenta', 'renal medulla', 'zone of skin', 'mammary gland'}",Canis lupus familiaris
82,https://omabrowser.org/oma/hog/information/HOG:0029701.3a.4,https://omabrowser.org/oma/hog/information/HOG:0029701.3a.4b_33554,1.476995715,Carnivora,http://omabrowser.org/ontology/oma#GENE_ENSCAFG00000015206,ENSCAFG00000015206,"{'nose', 'frontal cortex', 'colon', 'hypothalamus', 'cerebellum', 'prefrontal cortex', 'adipose tissue', 'head', 'adrenal gland', 'olfactory bulb', 'mitral valve', 'jejunum', 'heart left ventricle', 'urinary bladder', 'pancreas', 'cardiac muscle of left ventricle', 'occipital cortex', 'metanephros cortex', 'lymph node', 'adrenal cortex', 'cartilage tissue', 'lung', 'spinal cord', 'cerebral cortex', 'bone marrow', 'pituitary gland', 'mucosa of urinary bladder', 'hair follicle', 'heart right ventricle', 'stomach', 'saliva-secreting gland', 'thymus', 'keratinocyte', 'testis', 'small intestine', 'brain', 'left cardiac atrium', 'heart', 'spleen', 'retina', 'right cardiac atrium', 'female gonad', 'liver', 'kidney', 'adult mammalian kidney', 'placenta', 'renal medulla', 'zone of skin', 'mammary gland'}",Canis lupus familiaris
83,https://omabrowser.org/oma/hog/information/HOG:0029701.3a.4,https://omabrowser.org/oma/hog/information/HOG:0029701.3a.4b_33554,1.476995715,Carnivora,http://omabrowser.org/ontology/oma#GENE_ENSFCAG00000025965,ENSFCAG00000025965,"{'prefrontal cortex', 'uterus', 'tip of external ear', 'embryo', 'testis', 'liver', 'adult mammalian kidney', 'spleen', 'zone of skin'}",Felis catus
84,https://omabrowser.org/oma/hog/information/HOG:0014226.3,https://omabrowser.org/oma/hog/information/HOG:0014226.3a_4294967293,1.303429698,Cetartiodactyla,http://omabrowser.org/ontology/oma#GENE_ENSBTAG00000047902,ENSBTAG00000047902,"{'spermatid', 'longissimus thoracis muscle', 'gluteal muscle', 'endometrium', 'scapular muscle', 'colon', 'spermatocyte', 'prefrontal cortex', 'conceptus', 'intercostal muscle', 'placenta', 'testis', 'brain', 'skeletal muscle tissue', 'adult mammalian kidney', 'heart', 'lung'}",Bos taurus
85,https://omabrowser.org/oma/hog/information/HOG:0014226.3,https://omabrowser.org/oma/hog/information/HOG:0014226.3a_4294967293,1.303429698,Cetartiodactyla,http://omabrowser.org/ontology/oma#GENE_ENSBTAG00000046595,ENSBTAG00000046595,"{'longissimus thoracis muscle', 'endometrium', 'scapular muscle', 'colon', 'placenta', 'brain', 'skeletal muscle tissue', 'adult mammalian kidney', 'heart', 'conceptus', 'spleen'}",Bos taurus
86,https://omabrowser.org/oma/hog/information/HOG:0014226.3,https://omabrowser.org/oma/hog/information/HOG:0014226.3f_4294967293,10.74049187,Cetartiodactyla,http://omabrowser.org/ontology/oma#GENE_ENSBTAG00000038891,ENSBTAG00000038891,"{'endometrium', 'colon', 'conceptus', 'heart', 'liver', 'skeletal muscle tissue', 'adult mammalian kidney', 'placenta', 'lung', 'spleen'}",Bos taurus
87,https://omabrowser.org/oma/hog/information/HOG:0014226.3,https://omabrowser.org/oma/hog/information/HOG:0014226.3f_4294967293,10.74049187,Cetartiodactyla,http://omabrowser.org/ontology/oma#GENE_ENSBTAG00000024751,ENSBTAG00000024751,"{'spermatid', 'longissimus thoracis muscle', 'gluteal muscle', 'endometrium', 'scapular muscle', 'colon', 'spermatocyte', 'conceptus', 'intercostal muscle', 'testis', 'liver', 'skeletal muscle tissue', 'adult mammalian kidney', 'heart', 'lung', 'spleen'}",Bos taurus
88,https://omabrowser.org/oma/hog/information/HOG:0025284.2,https://omabrowser.org/oma/hog/information/HOG:0025284.2a_32523,0.109703886,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSBTAG00000039992,ENSBTAG00000039992,"{'spermatid', 'gluteal muscle', 'endometrium', 'scapular muscle', 'colon', 'spermatocyte', 'prefrontal cortex', 'conceptus', 'intercostal muscle', 'placenta', 'testis', 'brain', 'skeletal muscle tissue', 'liver', 'adult mammalian kidney', 'heart', 'lung', 'spleen'}",Bos taurus
89,https://omabrowser.org/oma/hog/information/HOG:0025284.2,https://omabrowser.org/oma/hog/information/HOG:0025284.2a_32523,0.109703886,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSXETG00000019254,ENSXETG00000019254,"{'mesonephros', 'blastula', 'embryo', 'testis', 'female gonad', 'brain', 'skeletal muscle tissue', 'liver', 'gastrula', 'heart', 'egg cell'}",Xenopus tropicalis
90,https://omabrowser.org/oma/hog/information/HOG:0025284.2,https://omabrowser.org/oma/hog/information/HOG:0025284.2a_32523,0.109703886,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSXETG00000019246,ENSXETG00000019246,"{'mesonephros', 'blastula', 'embryo', 'testis', 'female gonad', 'brain', 'skeletal muscle tissue', 'liver', 'gastrula', 'heart', 'egg cell'}",Xenopus tropicalis
91,https://omabrowser.org/oma/hog/information/HOG:0025284.2,https://omabrowser.org/oma/hog/information/HOG:0025284.2a_32523,0.109703886,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSEEUG00000004068,ENSEEUG00000004068,"{'adult mammalian kidney', 'prefrontal cortex', 'liver'}",Erinaceus europaeus
92,https://omabrowser.org/oma/hog/information/HOG:0025284.2,https://omabrowser.org/oma/hog/information/HOG:0025284.2a_32523,0.109703886,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSCPOG00000027111,ENSCPOG00000027111,"{'frontal cortex', 'uterine cervix', 'liver', 'brain', 'adult mammalian kidney'}",Cavia porcellus
93,https://omabrowser.org/oma/hog/information/HOG:0025284.2,https://omabrowser.org/oma/hog/information/HOG:0025284.2a_32523,0.109703886,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSACAG00000013414,ENSACAG00000013414,"{'dewlap', 'hemipenis', 'hindlimb bud', 'kidney', 'embryonic post-anal tail', 'forelimb bud', 'embryo', 'testis', 'female gonad', 'brain', 'skeletal muscle tissue', 'liver', 'adrenal gland', 'heart', 'lung'}",Anolis carolinensis
94,https://omabrowser.org/oma/hog/information/HOG:0025284.2,https://omabrowser.org/oma/hog/information/HOG:0025284.2a_32523,0.109703886,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSECAG00000009504,ENSECAG00000009504,"{'endometrium', 'cerebellum', 'brainstem', 'prefrontal cortex', 'blood', 'muscle tissue', 'chorionic villus', 'articular cartilage of joint', 'synovial membrane of synovial joint', 'epithelium of bronchus', 'trophoblast', 'trophectoderm', 'spinal cord', 'bone marrow', 'embryo', 'testis', 'gluteus medius', 'triceps brachii', 'oviduct epithelium', 'multi-cellular organism', 'liver', 'adult mammalian kidney', 'inner cell mass', 'zone of skin'}",Equus caballus
